datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2017-09-06,3813.898468017578,97609.85108184814,4.5,101423.74954986572,-3.948673294551508e-05,1.0142374954986575,0.000504104614257761
2017-09-07,3798.587417602539,97609.85108184814,4.5,101408.43849945068,-0.00015096119481872172,1.0140843849945071,0.0006572151184081054
2017-09-08,3736.6363525390625,97609.85108184814,4.5,101346.4874343872,-0.000610906409566847,1.0134648743438723,0.001276725769042919
2017-09-11,3804.2423248291016,97609.85108184814,4.5,101414.09340667725,0.0006670776067478901,1.0141409340667726,0.0006006660461426172
2017-09-12,3789.1666412353516,97609.85108184814,4.5,101399.0177230835,-0.0001486547193524368,1.013990177230835,0.0007514228820801883
2017-09-13,3760.663604736328,97609.85108184814,4.5,101370.51468658447,-0.00028109775754303623,1.013705146865845,0.001036453247070357
2017-09-14,3728.392791748047,97609.85108184814,4.5,101338.24387359619,-0.00031834516267437163,1.013382438735962,0.001359161376953244
2017-09-15,3766.0816192626953,97609.85108184814,4.5,101375.93270111084,0.0003719111963460531,1.0137593270111085,0.0009822731018067632
2017-09-18,3737.5789642333984,97609.85108184814,4.5,101347.43004608154,-0.0002811580053554419,1.0134743004608155,0.001267299652099707
2017-09-19,3738.992691040039,97609.85108184814,4.5,101348.84377288818,1.3949310860628117e-05,1.013488437728882,0.0012531623840332795
2017-09-20,3676.334762573242,97609.85108184814,4.5,101286.18584442139,-0.0006182401903588319,1.012861858444214,0.0018797416687013069
2017-09-21,3613.204574584961,97609.85108184814,4.5,101223.0556564331,-0.0006232852729319838,1.0122305565643313,0.002511043548584002
2017-09-22,3577.8717041015625,97609.85108184814,4.5,101187.7227859497,-0.00034905951271935187,1.0118772278594972,0.0028643722534180682
2017-09-25,3546.308135986328,97609.85108184814,4.5,101156.15921783447,-0.0003119308078708416,1.011561592178345,0.0031800079345702947
2017-09-26,3607.3169708251953,97609.85108184814,4.5,101217.16805267334,0.0006031153743935036,1.0121716805267338,0.0025699195861814683
2017-09-27,3632.992172241211,97609.85108184814,4.5,101242.84325408936,0.0002536644910144936,1.0124284325408939,0.0023131675720213796
2017-09-28,3610.613250732422,97609.85108184814,4.5,101220.46433258057,-0.00022104200938555252,1.012204643325806,0.0025369567871091903
2017-09-29,3630.4000854492188,97609.85108184814,4.5,101240.25116729736,0.0001954825523402537,1.012402511672974,0.0023390884399412393
2017-10-02,3623.098373413086,97609.85108184814,4.5,101232.94945526123,-7.212261874056658e-05,1.0123294945526127,0.00241210556030258
2017-10-03,3638.8809204101562,97609.85108184814,4.5,101248.7320022583,0.00015590326155656697,1.0124873200225832,0.002254280090332017
2017-10-04,3615.3244018554688,97609.85108184814,4.5,101225.17548370361,-0.00023265988708043306,1.0122517548370364,0.0024898452758788103
2017-10-05,3660.316848754883,97609.85108184814,4.5,101270.16793060303,0.0004444788234192476,1.0127016793060304,0.002039920806884865
2017-10-06,3658.1966400146484,97609.85108184814,4.5,101268.0477218628,-2.0936162974383166e-05,1.012680477218628,0.0020611228942872817
2017-10-09,3670.9156036376953,97609.85108184814,4.5,101280.76668548584,0.00012559700625391912,1.0128076668548585,0.001933933258056797
2017-10-10,3672.3304748535156,97609.85108184814,4.5,101282.18155670166,1.3969791719858904e-05,1.0128218155670168,0.001919784545898473
2017-10-11,3687.641143798828,97609.85108184814,4.5,101297.49222564697,0.00015116843565166072,1.01297492225647,0.0017666778564453534
2017-10-12,3674.685287475586,97609.85108184814,4.5,101284.53636932373,-0.00012789908257926363,1.0128453636932375,0.0018962364196777326
2017-10-13,3698.004913330078,97609.85108184814,4.5,101307.85599517822,0.00023023875796268634,1.0130785599517824,0.0016630401611328338
2017-10-16,3766.0816192626953,97609.85108184814,4.5,101375.93270111084,0.0006719785476050344,1.0137593270111087,0.0009822731018065411
2017-10-17,3779.9789428710938,97609.85108184814,4.5,101389.83002471924,0.00013708701106973642,1.0138983002471926,0.0008432998657226243
2017-10-18,3763.2553100585938,97609.85108184814,4.5,101373.10639190674,-0.00016494388843957264,1.0137310639190675,0.001010536193847722
2017-10-19,3674.2141723632812,97609.85108184814,4.5,101284.06525421143,-0.0008783506875194025,1.0128406525421145,0.0019009475708007262
2017-10-20,3680.5747985839844,97609.85108184814,4.5,101290.42588043213,6.279987088531058e-05,1.0129042588043216,0.0018373413085936985
2017-10-23,3678.689956665039,97609.85108184814,4.5,101288.54103851318,-1.860829296118638e-05,1.0128854103851321,0.0018561897277831196
2017-10-24,3700.5977630615234,97609.85108184814,4.5,101310.44884490967,0.00021629106483178617,1.013104488449097,0.0016371116638183025
2017-10-25,3684.343719482422,97609.85108184814,4.5,101294.19480133057,-0.0001604379781594556,1.012941948013306,0.0017996520996093057
2017-10-26,3707.898712158203,97609.85108184814,4.5,101317.74979400635,0.0002325404009773102,1.0131774979400636,0.0015641021728516336
2017-10-27,3840.7535552978516,97609.85108184814,4.5,101450.604637146,0.0013112691844199276,1.0145060463714601,0.00023555374145511898
2017-10-30,3927.2010803222656,97609.85108184814,4.5,101537.05216217041,0.0008521144386828272,1.0153705216217044,0.0
2017-10-31,3981.8519592285156,97609.85108184814,4.5,101591.70304107666,0.00053823582369672,1.0159170304107668,0.0
2017-11-01,3931.2057495117188,97609.85108184814,4.5,101541.05683135986,-0.0004985270273136777,1.0154105683135988,0.0005064620971679812
2017-11-02,3959.9437713623047,97609.85108184814,4.5,101569.79485321045,0.0002830187388960237,1.0156979485321045,0.00021908187866226392
2017-11-03,4063.3541107177734,97609.85108184814,4.5,101673.20519256592,0.0010181209827677673,1.0167320519256593,0.0
2017-11-06,4104.576873779297,97609.85108184814,4.5,101714.42795562744,0.00040544372515305405,1.0171442795562746,0.0
2017-11-07,4117.767333984375,97609.85108184814,4.5,101727.61841583252,0.0001296813094286975,1.0172761841583253,0.0
2017-11-08,4151.45149230957,97609.85108184814,4.5,101761.30257415771,0.00033112107458865836,1.0176130257415772,0.0
2017-11-09,4142.9718017578125,97609.85108184814,4.5,101752.82288360596,-8.33292257199636e-05,1.0175282288360596,8.479690551754793e-05
2017-11-10,4129.26025390625,97609.85108184814,4.5,101739.1113357544,-0.00013475348853220215,1.017391113357544,0.00022191238403324043
2017-11-13,4112.712860107422,97609.85108184814,4.5,101722.56394195557,-0.00016264535419641124,1.0172256394195556,0.00038738632202162115
2017-11-14,4050.5374908447266,97609.85108184814,4.5,101660.38857269287,-0.0006112249519996116,1.0166038857269286,0.0010091400146485796
2017-11-15,3997.1115112304688,97609.85108184814,4.5,101606.96259307861,-0.000525533891463148,1.016069625930786,0.0015433998107912128
2017-11-16,4044.866180419922,97609.85108184814,4.5,101654.71726226807,0.0004699940631105459,1.0165471726226805,0.0010658531188967313
2017-11-17,4022.406768798828,97609.85108184814,4.5,101632.25785064697,-0.00022093821345392506,1.0163225785064696,0.001290447235107628
2017-11-20,4018.387222290039,97609.85108184814,4.5,101628.23830413818,-3.9549908599889605e-05,1.0162823830413816,0.0013306427001955612
2017-11-21,4093.0904388427734,97609.85108184814,4.5,101702.94152069092,0.0007350635787779503,1.017029415206909,0.0005836105346681553
2017-11-22,4136.116027832031,97609.85108184814,4.5,101745.96710968018,0.00042305156906907726,1.0174596710968018,0.00015335464477539418
2017-11-24,4136.35368347168,97609.85108184814,4.5,101746.20476531982,2.33577454133993e-06,1.0174620476531984,0.0001509780883788281
2017-11-27,4115.549087524414,97609.85108184814,4.5,101725.40016937256,-0.00020447540028889488,1.0172540016937257,0.0003590240478514861
2017-11-28,4091.436004638672,97609.85108184814,4.5,101701.28708648682,-0.00023704092434728707,1.0170128708648682,0.0006001548767089471
2017-11-29,4006.566619873047,97609.85108184814,4.5,101616.41770172119,-0.0008344966636798512,1.016164177017212,0.001448848724365126
2017-11-30,4062.594985961914,97609.85108184814,4.5,101672.44606781006,0.000551371199222217,1.0167244606781007,0.0008885650634764541
2017-12-01,4043.682861328125,97609.85108184814,4.5,101653.53394317627,-0.00018601032398857242,1.0165353394317629,0.0010776863098143075
2017-12-04,4014.1319274902344,97609.85108184814,4.5,101623.98300933838,-0.0002907024742928588,1.016239830093384,0.0013731956481932706
2017-12-05,4010.3500366210938,97609.85108184814,4.5,101620.20111846924,-3.721455071081792e-05,1.0162020111846926,0.0014110145568846377
2017-12-06,3995.455551147461,97609.85108184814,4.5,101605.3066329956,-0.0001465701239488082,1.0160530663299563,0.0015599594116209037
2017-12-07,4002.785110473633,97609.85108184814,4.5,101612.63619232178,7.213756415946904e-05,1.0161263619232181,0.0014866638183590464
2017-12-08,4003.9669036865234,97609.85108184814,4.5,101613.81798553467,1.1630376468563242e-05,1.016138179855347,0.0014748458862301472
2017-12-11,4081.9801330566406,97609.85108184814,4.5,101691.83121490479,0.0007677423298986241,1.0169183121490482,0.0006947135925290393
2017-12-12,4059.048843383789,97609.85108184814,4.5,101668.89992523193,-0.00022549785365144626,1.0166889992523196,0.0009240264892576011
2017-12-13,4072.523880004883,97609.85108184814,4.5,101682.37496185303,0.00013253843241156638,1.0168237496185306,0.0007892761230465783
2017-12-14,4071.3417053222656,97609.85108184814,4.5,101681.19278717041,-1.1626151366517234e-05,1.0168119278717045,0.0008010978698727023
2017-12-15,4112.712860107422,97609.85108184814,4.5,101722.56394195557,0.00040687125761551535,1.017225639419556,0.00038738632202117707
2017-12-18,4170.631408691406,97609.85108184814,4.5,101780.48249053955,0.0005693775927337885,1.017804824905396,0.0
2017-12-19,4126.187896728516,97609.85108184814,4.5,101736.03897857666,-0.00043666045665502473,1.017360389785767,0.00044443511962888316
2017-12-20,4121.695327758789,97609.85108184814,4.5,101731.54640960693,-4.415907101196215e-05,1.0173154640960698,0.0004893608093261559
2017-12-21,4137.298202514648,97609.85108184814,4.5,101747.1492843628,0.0001533730224942964,1.0174714928436284,0.00033333206176755503
2017-12-22,4137.298202514648,97609.85108184814,4.5,101747.1492843628,0.0,1.0174714928436284,0.00033333206176755503
2017-12-26,4032.335662841797,97609.85108184814,4.5,101642.18674468994,-0.0010316017737214134,1.0164218674468999,0.001382957458496037
2017-12-27,4033.04443359375,97609.85108184814,4.5,101642.8955154419,6.973194641490821e-06,1.0164289551544194,0.0013758697509764772
2017-12-28,4044.3923950195312,97609.85108184814,4.5,101654.24347686768,0.00011164539703667486,1.0165424347686773,0.001262390136718583
2017-12-29,4000.6580352783203,97609.85108184814,4.5,101610.50911712646,-0.0004302266019141632,1.0161050911712652,0.0016997337341306817
2018-01-02,4072.287368774414,97609.85108184814,4.5,101682.13845062256,0.0007049402086305445,1.0168213845062262,0.000983440399169755
2018-01-03,4071.5782165527344,97609.85108184814,4.5,101681.42929840088,-6.974206409160466e-06,1.0168142929840094,0.0009905319213865393
2018-01-04,4090.4895782470703,97609.85108184814,4.5,101700.34066009521,0.0001859863873356904,1.0170034066009528,0.0008014183044431356
2018-01-05,4137.062072753906,97609.85108184814,4.5,101746.91315460205,0.0004579384317155988,1.0174691315460211,0.00033569335937477796
2018-01-08,4121.695327758789,97609.85108184814,4.5,101731.54640960693,-0.00015102910268904868,1.01731546409607,0.0004893608093259338
2018-01-09,4121.223449707031,97609.85108184814,4.5,101731.07453155518,-4.638463371620105e-06,1.0173107453155523,0.000494079589843599
2018-01-10,4120.276641845703,97609.85108184814,4.5,101730.12772369385,-9.306968059563658e-06,1.017301277236939,0.0005035476684569495
2018-01-11,4143.680572509766,97609.85108184814,4.5,101753.53165435791,0.00023005899223504933,1.0175353165435794,0.00026950836181649507
2018-01-12,4186.470413208008,97609.85108184814,4.5,101796.32149505615,0.00042052437888440153,1.017963214950562,0.0
2018-01-16,4165.1947021484375,97609.85108184814,4.5,101775.04578399658,-0.0002090027492850366,1.0177504578399663,0.0002127571105956516
2018-01-17,4233.9874267578125,97609.85108184814,4.5,101843.83850860596,0.0006759291934428369,1.01843838508606,0.0
2018-01-18,4237.76969909668,97609.85108184814,4.5,101847.62078094482,3.713795939219722e-05,1.018476207809449,0.0
2018-01-19,4218.858337402344,97609.85108184814,4.5,101828.70941925049,-0.00018568290107645602,1.0182870941925055,0.00018911361694340378
2018-01-22,4184.343338012695,97609.85108184814,4.5,101794.19441986084,-0.0003389515548856137,1.017941944198609,0.000534263610839858
2018-01-23,4185.288619995117,97609.85108184814,4.5,101795.13970184326,9.286207212522157e-06,1.0179513970184333,0.0005248107910156286
2018-01-24,4118.622589111328,97609.85108184814,4.5,101728.47367095947,-0.0006549038694682041,1.0172847367095954,0.0011914710998535138
2018-01-25,4045.1011657714844,97609.85108184814,4.5,101654.95224761963,-0.0007227221709592557,1.016549522476197,0.0019266853332520206
2018-01-26,4054.5570373535156,97609.85108184814,4.5,101664.40811920166,9.301929097360606e-05,1.0166440811920172,0.0018321266174317064
2018-01-29,3970.6348419189453,97609.85108184814,4.5,101580.48592376709,-0.0008254825556666123,1.0158048592376714,0.002671348571777532
2018-01-30,3947.2301483154297,97609.85108184814,4.5,101557.08123016357,-0.00023040541094754285,1.0155708123016363,0.002905395507812658
2018-01-31,3958.104705810547,97609.85108184814,4.5,101567.95578765869,0.00010707827916478507,1.0156795578765876,0.002796649932861328
2018-02-01,3966.379165649414,97609.85108184814,4.5,101576.23024749756,8.146722826807284e-05,1.0157623024749762,0.0027139053344726882
2018-02-02,3794.2779541015625,97609.85108184814,4.5,101404.1290359497,-0.0016943059525689197,1.0140412903594977,0.00443491744995117
2018-02-05,3699.4789123535156,97609.85108184814,4.5,101309.32999420166,-0.0009348637244784852,1.0130932999420172,0.005382907867431674
2018-02-06,3854.0878295898438,97609.85108184814,4.5,101463.93891143799,0.0015261073905550315,1.0146393891143806,0.003836818695068356
2018-02-07,3771.5805053710938,97609.85108184814,4.5,101381.43158721924,-0.0008131689455774804,1.013814315872193,0.004661891937255858
2018-02-08,3667.801284790039,97609.85108184814,4.5,101277.65236663818,-0.0010236511652705893,1.0127765236663824,0.005699684143066541
2018-02-09,3712.664031982422,97609.85108184814,4.5,101322.51511383057,0.0004429678822923666,1.0132251511383064,0.005251056671142562
2018-02-12,3862.205123901367,97609.85108184814,4.5,101472.05620574951,0.0014758920241069173,1.014720562057496,0.003755645751952974
2018-02-13,3900.8956909179688,97609.85108184814,4.5,101510.74677276611,0.00038129282546672805,1.0151074677276621,0.0033687400817867807
2018-02-14,3972.817611694336,97609.85108184814,4.5,101582.66869354248,0.000708515335202442,1.0158266869354258,0.002649520874023148
2018-02-15,4106.219100952148,97609.85108184814,4.5,101716.0701828003,0.0013132307998351411,1.0171607018280038,0.001315505981445142
2018-02-16,4092.9264068603516,97609.85108184814,4.5,101702.7774887085,-0.0001306843065005392,1.0170277748870857,0.0014484329223631853
2018-02-20,4079.1587829589844,97609.85108184814,4.5,101689.00986480713,-0.00013537116921802372,1.016890098648072,0.001586109161376914
2018-02-21,4060.64453125,97609.85108184814,4.5,101670.49561309814,-0.00018206738106307796,1.0167049561309822,0.001771251678466701
2018-02-22,4094.5877075195312,97609.85108184814,4.5,101704.43878936768,0.0003338547340094866,1.0170443878936775,0.0014318199157714595
2018-02-23,4165.797424316406,97609.85108184814,4.5,101775.64850616455,0.0007001633128751461,1.017756485061646,0.0007197227478028534
2018-02-26,4248.164367675781,97609.85108184814,4.5,101858.01544952393,0.0008092991257568904,1.0185801544952398,0.0
2018-02-27,4234.397125244141,97609.85108184814,4.5,101844.24820709229,-0.000135161110010662,1.0184424820709232,0.00013767242431650395
2018-02-28,4227.988433837891,97609.85108184814,4.5,101837.83951568604,-6.292639514815512e-05,1.0183783951568608,0.00020175933837895954
2018-03-01,4153.92951965332,97609.85108184814,4.5,101763.78060150146,-0.0007272239330368135,1.017637806015015,0.0009423484802246751
2018-03-02,4182.651519775391,97609.85108184814,4.5,101792.50260162354,0.0002822418738013255,1.0179250260162358,0.0006551284790039524
2018-03-05,4197.130966186523,97609.85108184814,4.5,101806.98204803467,0.00014224472373758346,1.018069820480347,0.0005103340148926439
2018-03-06,4193.5699462890625,97609.85108184814,4.5,101803.4210281372,-3.4978150081910186e-05,1.0180342102813724,0.0005459442138673332
2018-03-07,4154.640960693359,97609.85108184814,4.5,101764.4920425415,-0.0003823936877813683,1.0176449204254154,0.00093523406982432
2018-03-08,4199.979019165039,97609.85108184814,4.5,101809.83010101318,0.0004455194298293996,1.018098301010132,0.0004818534851076528
2018-03-09,4272.138977050781,97609.85108184814,4.5,101881.99005889893,0.000708772009678782,1.0188199005889895,0.0
2018-03-12,4313.440322875977,97609.85108184814,4.5,101923.29140472412,0.00040538416850033343,1.0192329140472414,0.0
2018-03-13,4271.901321411133,97609.85108184814,4.5,101881.75240325928,-0.0004075516095717324,1.018817524032593,0.0004153900146484091
2018-03-14,4235.584259033203,97609.85108184814,4.5,101845.43534088135,-0.000356462875061081,1.0184543534088137,0.0007785606384276278
2018-03-15,4240.569305419922,97609.85108184814,4.5,101850.42038726807,4.894717539416504e-05,1.018504203872681,0.0007287101745603319
2018-03-16,4225.614166259766,97609.85108184814,4.5,101835.46524810791,-0.00014683433905615662,1.0183546524810794,0.0008782615661619975
2018-03-19,4161.0504150390625,97609.85108184814,4.5,101770.9014968872,-0.0006340006505926032,1.0177090149688723,0.0015238990783690287
2018-03-20,4159.625625610352,97609.85108184814,4.5,101769.4767074585,-1.399996863304942e-05,1.0176947670745853,0.0015381469726560848
2018-03-21,4065.391159057617,97609.85108184814,4.5,101675.24224090576,-0.0009259600186765082,1.0167524224090578,0.002480491638183535
2018-03-22,4007.9483032226562,97609.85108184814,4.5,101617.7993850708,-0.000564964042070959,1.016177993850708,0.003054920196533306
2018-03-23,3915.1382446289062,97609.85108184814,4.5,101524.98932647705,-0.0009133248225742241,1.0152498932647704,0.003983020782470925
2018-03-26,4100.996398925781,97609.85108184814,4.5,101710.84748077393,0.001830664110677338,1.0171084748077392,0.0021244392395021183
2018-03-27,3995.842742919922,97609.85108184814,4.5,101605.69382476807,-0.0010338489808152662,1.0160569382476807,0.0031759757995606375
2018-03-28,3951.692581176758,97609.85108184814,4.5,101561.5436630249,-0.0004345244846151175,1.015615436630249,0.003617477416992365
2018-03-29,3982.5504302978516,97609.85108184814,4.5,101592.401512146,0.00030383399078171003,1.01592401512146,0.003308898925781456
2018-04-02,3956.439208984375,97609.85108184814,4.5,101566.29029083252,-0.00025701943181599685,1.015662902908325,0.003570011138916307
2018-04-03,3997.029495239258,97609.85108184814,4.5,101606.8805770874,0.0003996432885227108,1.0160688057708738,0.0031641082763675943
2018-04-04,4073.4622955322266,97609.85108184814,4.5,101683.31337738037,0.000752240398079973,1.0168331337738035,0.0023997802734379015
2018-04-05,4101.708984375,97609.85108184814,4.5,101711.56006622314,0.0002777907987512318,1.0171156006622313,0.002117313385010089
2018-04-06,3996.792221069336,97609.85108184814,4.5,101606.64330291748,-0.0010315126740495506,1.0160664330291747,0.0031664810180667136
2018-04-09,4036.432647705078,97609.85108184814,4.5,101646.28372955322,0.0003901361697145056,1.0164628372955322,0.0027700767517091496
2018-04-10,4112.390899658203,97609.85108184814,4.5,101722.24198150635,0.0007472801677159691,1.0172224198150634,0.0020104942321779173
2018-04-11,4093.163299560547,97609.85108184814,4.5,101703.01438140869,-0.0001890206086998525,1.017030143814087,0.0022027702331544052
2018-04-12,4133.515548706055,97609.85108184814,4.5,101743.3666305542,0.0003967655176293494,1.017433666305542,0.0017992477416992614
2018-04-13,4147.520065307617,97609.85108184814,4.5,101757.37114715576,0.00013764550029504719,1.0175737114715577,0.0016592025756836382
2018-04-16,4173.393630981445,97609.85108184814,4.5,101783.24471282959,0.0002542672376668609,1.017832447128296,0.0014004669189453534
2018-04-17,4230.836486816406,97609.85108184814,4.5,101840.68756866455,0.0005643645572219746,1.0184068756866458,0.0008260383605955823
2018-04-18,4221.341323852539,97609.85108184814,4.5,101831.19240570068,-9.323545618700191e-05,1.018311924057007,0.0009209899902342666
2018-04-19,4101.708984375,97609.85108184814,4.5,101711.56006622314,-0.0011748103567413848,1.0171156006622317,0.002117313385009645
2018-04-20,3933.6536407470703,97609.85108184814,4.5,101543.50472259521,-0.001652273778108504,1.0154350472259523,0.00379786682128902
2018-04-23,3922.258758544922,97609.85108184814,4.5,101532.10984039307,-0.00011221675116768193,1.015321098403931,0.003911815643310446
2018-04-24,3867.6647186279297,97609.85108184814,4.5,101477.51580047607,-0.0005377022106879403,1.014775158004761,0.004457756042480332
2018-04-25,3884.517288208008,97609.85108184814,4.5,101494.36837005615,0.00016607195640472305,1.0149436837005619,0.004289230346679496
2018-04-26,3898.0480194091797,97609.85108184814,4.5,101507.89910125732,0.0001333150934230698,1.0150789910125735,0.0041539230346678835
2018-04-27,3852.947235107422,97609.85108184814,4.5,101462.79831695557,-0.0004443081247968994,1.014627983169556,0.004604930877685431
2018-04-30,3922.7333068847656,97609.85108184814,4.5,101532.58438873291,0.0006877995968468387,1.0153258438873294,0.003907070159911985
2018-05-01,4013.882064819336,97609.85108184814,4.5,101623.73314666748,0.0008977291229541606,1.016237331466675,0.002995582580566314
2018-05-02,4191.196441650391,97609.85108184814,4.5,101801.04752349854,0.0017448126666941288,1.0180104752349854,0.0012224388122559215
2018-05-03,4198.79150390625,97609.85108184814,4.5,101808.6425857544,7.460691653604634e-05,1.0180864258575442,0.0011464881896972035
2018-05-04,4363.52424621582,97609.85108184814,4.5,101973.37532806396,0.001618062456444358,1.0197337532806399,0.0
2018-05-07,4395.094680786133,97609.85108184814,4.5,102004.94576263428,0.00030959487678772213,1.020049457626343,0.0
2018-05-08,4416.219711303711,97609.85108184814,4.5,102026.07079315186,0.0002070981005837247,1.020260707931519,0.0
2018-05-09,4447.315979003906,97609.85108184814,4.5,102057.16706085205,0.0003047874671489037,1.0205716706085208,0.0
2018-05-10,4510.930252075195,97609.85108184814,4.5,102120.78133392334,0.0006233199970497871,1.0212078133392337,0.0
2018-05-11,4493.77326965332,97609.85108184814,4.5,102103.62435150146,-0.00016800676804240577,1.0210362435150149,0.00017156982421884237
2018-05-14,4483.28971862793,97609.85108184814,4.5,102093.14080047607,-0.00010267560130183817,1.020931408004761,0.0002764053344728179
2018-05-15,4442.543029785156,97609.85108184814,4.5,102052.3941116333,-0.0003991128936116084,1.0205239411163332,0.0006838722229005612
2018-05-16,4484.004211425781,97609.85108184814,4.5,102093.85529327393,0.00040627348335675606,1.0209385529327395,0.00026926040649422056
2018-05-17,4455.648422241211,97609.85108184814,4.5,102065.49950408936,-0.00027774236855993006,1.0206549950408939,0.0005528182983398633
2018-05-18,4439.445495605469,97609.85108184814,4.5,102049.29657745361,-0.00015875028010903236,1.0204929657745365,0.0007148475646971963
2018-05-21,4470.898818969727,97609.85108184814,4.5,102080.74990081787,0.00030821695414995354,1.020807499008179,0.0004003143310546964
2018-05-22,4459.698867797852,97609.85108184814,4.5,102069.549949646,-0.00010971658400582562,1.0206954994964603,0.0005123138427733931
2018-05-23,4488.293075561523,97609.85108184814,4.5,102098.14415740967,0.0002801443503746004,1.020981441574097,0.00022637176513673474
2018-05-24,4483.28971862793,97609.85108184814,4.5,102093.14080047607,-4.900536611007755e-05,1.0209314080047611,0.00027640533447259585
2018-05-25,4493.535614013672,97609.85108184814,4.5,102103.38669586182,0.00010035831306010046,1.0210338669586185,0.0001739463806151864
2018-05-29,4477.33154296875,97609.85108184814,4.5,102087.1826248169,-0.00015870258146466476,1.0208718262481693,0.0003359870910644158
2018-05-30,4467.8009033203125,97609.85108184814,4.5,102077.65198516846,-9.335784770814204e-05,1.020776519851685,0.0004312934875487784
2018-05-31,4452.790069580078,97609.85108184814,4.5,102062.64115142822,-0.00014705308604101575,1.0206264115142825,0.0005814018249512554
2018-06-01,4533.089447021484,97609.85108184814,4.5,102142.94052886963,0.0007867656229105791,1.0214294052886965,0.0
2018-06-04,4570.976638793945,97609.85108184814,4.5,102180.82772064209,0.0003709232530049178,1.021808277206421,0.0
2018-06-05,4606.243515014648,97609.85108184814,4.5,102216.0945968628,0.00034514181385492115,1.022160945968628,0.0
2018-06-06,4622.206878662109,97609.85108184814,4.5,102232.05796051025,0.00015617270167100905,1.0223205796051025,0.0
2018-06-07,4609.817886352539,97609.85108184814,4.5,102219.66896820068,-0.00012118500357638506,1.0221966896820067,0.00012388992309575464
2018-06-08,4567.879104614258,97609.85108184814,4.5,102177.7301864624,-0.0004102809387039885,1.021777301864624,0.000543277740478576
2018-06-11,4556.679916381836,97609.85108184814,4.5,102166.53099822998,-0.00010960498155498932,1.0216653099822997,0.0006552696228028232
2018-06-12,4581.700897216797,97609.85108184814,4.5,102191.55197906494,0.0002449038896641387,1.0219155197906493,0.000405059814453157
2018-06-13,4544.050598144531,97609.85108184814,4.5,102153.90167999268,-0.0003684286845939688,1.0215390167999268,0.0007815628051757173
2018-06-14,4546.43440246582,97609.85108184814,4.5,102156.28548431396,2.3335421184045302e-05,1.0215628548431397,0.0007577247619627858
2018-06-15,4499.7314453125,97609.85108184814,4.5,102109.58252716064,-0.00045717164569858415,1.0210958252716065,0.0012247543334960032
2018-06-18,4497.3480224609375,97609.85108184814,4.5,102107.19910430908,-2.3341813692456803e-05,1.0210719910430908,0.0012485885620117099
2018-06-19,4424.670791625977,97609.85108184814,4.5,102034.52187347412,-0.0007117738168561649,1.020345218734741,0.001975360870361431
2018-06-20,4443.972015380859,97609.85108184814,4.5,102053.823097229,0.0001891636614794745,1.02053823097229,0.0017823486328125693
2018-06-21,4419.191741943359,97609.85108184814,4.5,102029.0428237915,-0.00024281572885209712,1.020290428237915,0.002030151367187427
2018-06-22,4406.32438659668,97609.85108184814,4.5,102016.17546844482,-0.00012611463354506025,1.0201617546844484,0.002158824920654112
2018-06-25,4340.795516967773,97609.85108184814,4.5,101950.64659881592,-0.0006423380344147134,1.0195064659881592,0.002814113616943281
2018-06-26,4394.647216796875,97609.85108184814,4.5,102004.49829864502,0.0005282134211568312,1.0200449829864504,0.002275596618652065
2018-06-27,4388.214492797852,97609.85108184814,4.5,101998.065574646,-6.30631404135995e-05,1.0199806557464601,0.0023399238586423454
2018-06-28,4420.144271850586,97609.85108184814,4.5,102029.99535369873,0.00031304298638268335,1.0202999535369877,0.002020626068114817
2018-06-29,4410.850524902344,97609.85108184814,4.5,102020.70160675049,-9.108837960858374e-05,1.0202070160675052,0.002113563537597285
2018-07-02,4460.175323486328,97609.85108184814,4.5,102070.02640533447,0.0004834783314284774,1.0207002640533451,0.0016203155517573453
2018-07-03,4382.495498657227,97609.85108184814,4.5,101992.34658050537,-0.0007610444276816564,1.0199234658050542,0.002397113800048256
2018-07-05,4417.761611938477,97609.85108184814,4.5,102027.61269378662,0.00034577215314302023,1.0202761269378666,0.002044452667235852
2018-07-06,4479.0008544921875,97609.85108184814,4.5,102088.85193634033,0.0006002222431442661,1.0208885193634039,0.0014320602416986183
2018-07-09,4541.192245483398,97609.85108184814,4.5,102151.04332733154,0.0006091888566832626,1.0215104332733158,0.0008101463317866653
2018-07-10,4535.711669921875,97609.85108184814,4.5,102145.56275177002,-5.3651684632893826e-05,1.0214556275177007,0.0008649520874017824
2018-07-11,4476.855850219727,97609.85108184814,4.5,102086.70693206787,-0.0005761955597148871,1.0208670693206792,0.0014535102844233094
2018-07-12,4551.914215087891,97609.85108184814,4.5,102161.76529693604,0.0007352413171493044,1.0216176529693608,0.0007029266357416741
2018-07-13,4559.062957763672,97609.85108184814,4.5,102168.91403961182,6.997473717307301e-05,1.0216891403961188,0.0006314392089836751
2018-07-16,4549.055099487305,97609.85108184814,4.5,102158.90618133545,-9.795404375623207e-05,1.0215890618133552,0.0007315177917472937
2018-07-17,4561.922073364258,97609.85108184814,4.5,102171.7731552124,0.00012595058382980362,1.0217177315521246,0.0006028480529778335
2018-07-18,4536.903381347656,97609.85108184814,4.5,102146.7544631958,-0.00024486892263864135,1.0214675446319588,0.000853034973143707
2018-07-19,4572.169494628906,97609.85108184814,4.5,102182.02057647705,0.0003452494743134693,1.0218202057647712,0.0005003738403313029
